s,sLabel,sAltLabel,st,stLabel,rp,rpLabel,o,oLabel,oAltLabel,ot,otLabel
http://www.wikidata.org/entity/Q2450102,Dave Greenfield,David Paul Greenfield,http://www.wikidata.org/entity/Q5,human,http://www.wikidata.org/entity/P793,significant event,http://www.wikidata.org/entity/Q84167106,COVID-19 pandemic in the United Kingdom,"2019–20 coronavirus outbreak in the United Kingdom, 2020 coronavirus outbreak in the United Kingdom, British 2019–20 coronavirus outbreak, British COVID-19 outbreak, COVID-19 outbreak in the United Kingdom, 2019-20 coronavirus outbreak in the United Kingdom",http://www.wikidata.org/entity/Q3241045,disease outbreak
http://www.wikidata.org/entity/Q83741704,COVID-19 pandemic by country and territory,"2019–20 coronavirus pandemic by country and territory, coronavirus pandemic by country and territory",http://www.wikidata.org/entity/Q13406463,Wikimedia list article,http://www.wikidata.org/entity/P527,has part,http://www.wikidata.org/entity/Q84167106,COVID-19 pandemic in the United Kingdom,"2019–20 coronavirus outbreak in the United Kingdom, 2020 coronavirus outbreak in the United Kingdom, British 2019–20 coronavirus outbreak, British COVID-19 outbreak, COVID-19 outbreak in the United Kingdom, 2019-20 coronavirus outbreak in the United Kingdom",http://www.wikidata.org/entity/Q3241045,disease outbreak
http://www.wikidata.org/entity/Q86426444,Sami Shousha,,http://www.wikidata.org/entity/Q5,human,http://www.wikidata.org/entity/P793,significant event,http://www.wikidata.org/entity/Q84167106,COVID-19 pandemic in the United Kingdom,"2019–20 coronavirus outbreak in the United Kingdom, 2020 coronavirus outbreak in the United Kingdom, British 2019–20 coronavirus outbreak, British COVID-19 outbreak, COVID-19 outbreak in the United Kingdom, 2019-20 coronavirus outbreak in the United Kingdom",http://www.wikidata.org/entity/Q3241045,disease outbreak
http://www.wikidata.org/entity/Q86458103,COVID-19 pandemic in Europe,"COVID-19 outbreak in Europe, Coronavirus pandemic in Europe, Coronavirus outbreak in Europe",http://www.wikidata.org/entity/Q3241045,disease outbreak,http://www.wikidata.org/entity/P527,has part,http://www.wikidata.org/entity/Q84167106,COVID-19 pandemic in the United Kingdom,"2019–20 coronavirus outbreak in the United Kingdom, 2020 coronavirus outbreak in the United Kingdom, British 2019–20 coronavirus outbreak, British COVID-19 outbreak, COVID-19 outbreak in the United Kingdom, 2019-20 coronavirus outbreak in the United Kingdom",http://www.wikidata.org/entity/Q3241045,disease outbreak
http://www.wikidata.org/entity/Q87368725,"Covid-19: UK records first death, as world’s cases exceed 100 000",,http://www.wikidata.org/entity/Q13442814,scholarly article,http://www.wikidata.org/entity/P921,main subject,http://www.wikidata.org/entity/Q84167106,COVID-19 pandemic in the United Kingdom,"2019–20 coronavirus outbreak in the United Kingdom, 2020 coronavirus outbreak in the United Kingdom, British 2019–20 coronavirus outbreak, British COVID-19 outbreak, COVID-19 outbreak in the United Kingdom, 2019-20 coronavirus outbreak in the United Kingdom",http://www.wikidata.org/entity/Q3241045,disease outbreak
http://www.wikidata.org/entity/Q87409852,Coronavirus disease 2019 (covid-19): a guide for UK GPs,,http://www.wikidata.org/entity/Q13442814,scholarly article,http://www.wikidata.org/entity/P921,main subject,http://www.wikidata.org/entity/Q84167106,COVID-19 pandemic in the United Kingdom,"2019–20 coronavirus outbreak in the United Kingdom, 2020 coronavirus outbreak in the United Kingdom, British 2019–20 coronavirus outbreak, British COVID-19 outbreak, COVID-19 outbreak in the United Kingdom, 2019-20 coronavirus outbreak in the United Kingdom",http://www.wikidata.org/entity/Q3241045,disease outbreak
http://www.wikidata.org/entity/Q87718212,Category:COVID-19 pandemic in the United Kingdom,,http://www.wikidata.org/entity/Q4167836,Wikimedia category,http://www.wikidata.org/entity/P301,category's main topic,http://www.wikidata.org/entity/Q84167106,COVID-19 pandemic in the United Kingdom,"2019–20 coronavirus outbreak in the United Kingdom, 2020 coronavirus outbreak in the United Kingdom, British 2019–20 coronavirus outbreak, British COVID-19 outbreak, COVID-19 outbreak in the United Kingdom, 2019-20 coronavirus outbreak in the United Kingdom",http://www.wikidata.org/entity/Q3241045,disease outbreak
http://www.wikidata.org/entity/Q87730008,2020 COVID-19 pandemic in the Cayman Islands,,http://www.wikidata.org/entity/Q3241045,disease outbreak,http://www.wikidata.org/entity/P361,part of,http://www.wikidata.org/entity/Q84167106,COVID-19 pandemic in the United Kingdom,"2019–20 coronavirus outbreak in the United Kingdom, 2020 coronavirus outbreak in the United Kingdom, British 2019–20 coronavirus outbreak, British COVID-19 outbreak, COVID-19 outbreak in the United Kingdom, 2019-20 coronavirus outbreak in the United Kingdom",http://www.wikidata.org/entity/Q3241045,disease outbreak
http://www.wikidata.org/entity/Q87739744,2020 COVID-19 pandemic in Guernsey,,http://www.wikidata.org/entity/Q3241045,disease outbreak,http://www.wikidata.org/entity/P361,part of,http://www.wikidata.org/entity/Q84167106,COVID-19 pandemic in the United Kingdom,"2019–20 coronavirus outbreak in the United Kingdom, 2020 coronavirus outbreak in the United Kingdom, British 2019–20 coronavirus outbreak, British COVID-19 outbreak, COVID-19 outbreak in the United Kingdom, 2019-20 coronavirus outbreak in the United Kingdom",http://www.wikidata.org/entity/Q3241045,disease outbreak
http://www.wikidata.org/entity/Q87740086,2020 COVID-19 pandemic in Gibraltar,,http://www.wikidata.org/entity/Q3241045,disease outbreak,http://www.wikidata.org/entity/P361,part of,http://www.wikidata.org/entity/Q84167106,COVID-19 pandemic in the United Kingdom,"2019–20 coronavirus outbreak in the United Kingdom, 2020 coronavirus outbreak in the United Kingdom, British 2019–20 coronavirus outbreak, British COVID-19 outbreak, COVID-19 outbreak in the United Kingdom, 2019-20 coronavirus outbreak in the United Kingdom",http://www.wikidata.org/entity/Q3241045,disease outbreak
